"total_march_covid_deaths","Name","Population","Land.area.mi.2.","Water.area.mi.2.","state_num","flesch","favorite_count","id","lang","text","user_location"
626,"Florida","21,477,737","53,625","12,133",9,66.365,0,1235749351282143232,"en","So reported 19 new cases today. Johns Hopkins (which is the best repository of data) has 60+ new","Florida"
814,"California","39,512,223","155,779","7,916",5,34.255,0,1244394876038307840,"en","Happy Sunday All! I've decided to list @LiveCivil Academy courses, opportunities &amp; etc in our facebook group for FREE durin","San Diego, California "
814,"California","39,512,223","155,779","7,916",5,28.5,0,1235754854082949120,"en","JUST IN: #SanJose preschool teacher tests positive for #coronavirus","California, USA"
367,"Texas","28,995,881","261,232","7,365",43,100.24,0,1244395869438279680,"en","And its not so easy ...","Leary, Texas"
814,"California","39,512,223","155,779","7,916",5,69.1413636363636,0,1240891847137873920,"en","Well, in all fairness it might have been a slip of the tongue. Understandable his having just pulled it from Don Lemon","California, USA"
626,"Florida","21,477,737","53,625","12,133",9,73.1421739130435,0,1244390056149880832,"en","Moscow goes full lockdown. No leaving the house except to the nearest shop or pharmacy, you can take out the trash and wa","Florida"
3191,"New York","19,453,561","47,126","7,429",32,43.845,2,1244470893243498496,"en","i don't mind going for a walk store smoke drink and watch TV and movies and recording musicc the virus will never get me down never. #StayHome #FUCoronaVirus #thinkpositive #Truefacts"," New York "
107,"Oklahoma","3,956,971","68,595","1,304",36,60.6342857142857,0,1234265640636211200,"en","A Poll in todays New York Post says that 77% of U.S. adults have confidence in their governments ability to handle","Oklahoma, USA"
398,"Colorado","5,758,736","103,642","452",6,43.93,0,1236548039810011136,"en","1. If you have a runny nose and sputum, you have a common cold 2. Coronavirus pneumonia is a dry cough with no runny nose. 3. This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.","Colorado"
814,"California","39,512,223","155,779","7,916",5,55.405,0,1239449514328485888,"en","i have decided to self-isolate no not because i have coronavirus but because i do not like humans. thank you","California, USA"
859,"Pennsylvania","12,801,989","44,743","1,312",38,75.5,0,1239545043540557824,"en","Why are stupid people like this rich and privileged?","Pennsylvania, USA"
169,"Virginia","8,535,519","39,490","3,285",46,65.7856521739131,0,1240098243058577408,"en","This brazen assault on the free press by the Chinese Communist Party is appalling. That it occurred in the midst of a p","Virginia, USA"
814,"California","39,512,223","155,779","7,916",5,49.48,0,1239454807393361920,"en","Here's the @politico EU story:","California, USA"
814,"California","39,512,223","155,779","7,916",5,97.025,0,1240098586894807040,"en","We. Are. The. Problem.","Vallejo, California"
814,"California","39,512,223","155,779","7,916",5,103.625,0,1240103884330156032,"en","the CDC when the 11th person walks into the room","California, USA"
62,"Oregon","4,217,737","95,988","2,391",37,56.6057142857143,0,1241572985519120384,"en","Residents of a senior home in WA-06 can't go grocery shopping &amp; delivery was cancelled. They can't get quarters for laund","Oregon, USA"
27,"New Hampshire","1,359,711","8,953","397",29,56.6057142857143,0,1238612834642284544,"en","My heart can't This Muslim couple, owners of a corner shop in Scotland, assembled Corona Virus relief packages for the el","New Hampshire "
152,"Missouri","6,137,428","68,742","965",25,58.4236842105263,0,1238607369040429056,"en","Genuine question: was the response to swine flu that killed thousands of Americans incl 1,800 children politicised? Did p","Missouri is a Red State"
62,"Oregon","4,217,737","95,988","2,391",37,72.325,0,1242934926686605312,"en","NY Post, 3/19: !!! THIS FISH TANK CLEANER COULD TREAT CORONAVIRUS! NY Post, 3/24: Who could have ever guessed that someo","Eugene, Oregon"
105,"Tennessee","6,829,174","41,235","909",42,40.6111764705883,0,1237401280894689280,"en","@realDonaldTrump Have you noticed lately that the more you Tweet, the more the markets keep tanking? Playing golf is not okay either. Do you job and just stop Tweeting. You may have better results. Let the experts conduct #COVID19 Briefings.The more you say, the worse it gets. Its a trust issue.","Mountains of East Tennessee"
510,"Washington","7,614,893","66,456","4,842",47,10.82,0,1237401113143508992,"en","The Ivy League has decided to cancel the League's upcoming Basketball Tournaments and implement highly-restrictive, in-venue","Washington, DC"
3191,"New York","19,453,561","47,126","7,429",32,38.485,0,1237184250564227072,"en","The progressive ideological adherence to open border policy is getting dangerous. If they had their way, we would be le","New York, USA"
814,"California","39,512,223","155,779","7,916",5,69.675,0,1237189329501356032,"en","Man hospitalized for #coronavirus speaks out: ""They are surprised it can be so bad and I'm so young,"" Cai said. ""I don't drink, I","California, USA"
312,"Ohio","11,689,100","40,861","3,965",35,60.6342857142857,0,1237183357739511808,"en","Princeton just announced we'll be moving to online instruction after spring break in an effort to reduce the spread of the","Ohio, USA"
107,"Oklahoma","3,956,971","68,595","1,304",36,45.0657894736842,0,1237394020533276672,"en","White House isn't ready to roll out economic plans to counter coronavirus impact, CNBC reports. Here's what previous administ","Oklahoma aka Hell :60 yrs ago"
113,"Nevada","3,080,156","109,781","791",28,45.745,13,1235193832683081728,"en","I'm not afraid of the coronavirus. I'm afraid of how much power the governments of the world will assume in the guise of safety. Fear is a very powerful weapon when it comes to the weak-minded.","Nevada, USA"
398,"Colorado","5,758,736","103,642","452",6,15.64,0,1235196757086109696,"en","CORONAVIRUS UPDATE: You're a racist."," Colorado"
398,"Colorado","5,758,736","103,642","452",6,77.8107142857143,0,1240716613621436416,"en","Im done hearing how college children are smart. This is the future be frightened.","Colorado"
3191,"New York","19,453,561","47,126","7,429",32,29.4678571428572,0,1245054924456710144,"en","What a beautiful, compassionate woman. @KamalaHarris deserves higher office. We need her right now.","New York, USA"
3191,"New York","19,453,561","47,126","7,429",32,26.305,0,1236367887755030528,"en","The Coronavirus is something that the medical experts should address and provide guidance to the world leadership and the media. Information should not be communicated by a knee jerk, Ratings seeking media","New York, NY"
150,"Alabama","4,903,185","50,645","1,775",1,12.425,0,1245048565854019584,"en","Thank you, @FedEx! @FedExPolicy","Twitmo  LA (Lower Alabama)"
859,"Pennsylvania","12,801,989","44,743","1,312",38,69.1413636363636,0,1237107528347025408,"en","Did you know: Scientists in Israel claim that they will have a Coronavirus vaccine ready ""in a few weeks"" We'll see ho","Pennsylvania, USA"
814,"California","39,512,223","155,779","7,916",5,79.1633333333334,0,1240014977903153152,"en","This corona shit is getting serious &amp; life too short so if we got beef or fell out I just want to say fuck you again fr","California, USA"
822,"Illinois","12,671,821","55,519","2,395",13,72.72,0,1237108401290780672,"en","There is one critical number missing from this tweet: 34-49 million Americans have had flu this season. That means 37,000 de","Illinois, USA"
37,"Iowa","3,155,070","55,857","416",15,73.1421739130435,0,1240716248624709632,"en","So, it turns out the most important jobs are not the bankers, the brokers, or the hedge fund managers, it's the doctors, th","Des Moines, Iowa"
626,"Florida","21,477,737","53,625","12,133",9,42.715,0,1236379003939938304,"en","In the next 6 months, the Commerce Dept. will play a critical role in managing business disruptions from #coronavirus, track","Florida, USA"
436,"Indiana","6,732,219","35,826","593",14,32.505,1,1245048347922227200,"en","Prevent the spread of misleading information. (click on the picture) #PreventPoison #COVID19","Indianapolis, IN"
173,"Arizona","7,278,717","113,594","396",3,120.205,0,1240721902387134464,"en","Trump lies"," Arizona"
113,"Nevada","3,080,156","109,781","791",28,60.6342857142857,0,1241475669114023936,"en","I do not understand how our hospitals can handle 670,000 flu cases every year, but a few thousand COVID-19 cases overwhelm","Nevada"
367,"Texas","28,995,881","261,232","7,365",43,79.1633333333334,0,1241476000590049280,"en","Private sector has had to fill the gap of lagging testing. We are a still reliant on labs and CDC. It took 6 days to get my","Texas, USA"
169,"Virginia","8,535,519","39,490","3,285",46,-1.59076923076918,1,1241480966465617920,"en","A great article on fighting #loneliness while #SocialDistancing and maintaining a healthy lifestyle.","Virginia Beach"
3191,"New York","19,453,561","47,126","7,429",32,69.4639130434783,0,1241470749245923328,"en","Please spare a thought or a prayer for @DavidLat and his family. His mother reports that he has been intubated and is o","New York, USA"
814,"California","39,512,223","155,779","7,916",5,33.465,0,1242969516612521984,"en","Breaking: Bahrain says drug touted by Trump as possible treatment for coronavirus is working effectively on its patien","California, USA"
107,"Oklahoma","3,956,971","68,595","1,304",36,49.485,0,1243180485993541632,"en","@WastedOptimism @OKTXARPoke Fair enough... That train of thought is catching steam, though. Two Stanford docs wrote yesterday that it could be less deadly than the flu by orders of magnitude.","Oklahoma City, OK"
3191,"New York","19,453,561","47,126","7,429",32,68.6914285714286,0,1242976265134579712,"en","In NYS: We have 14-21 days till the peak of the #CoronavirusPandemic We have over half the cases in the nation.","New York, USA"
107,"Oklahoma","3,956,971","68,595","1,304",36,32.56,0,1236933302264741888,"en","The coronavirus panic is dumb","Oklahoma"
21,"New Mexico","2,096,829","121,298","292",31,57.605,0,1243772134691729408,"en","Please keep my family in your prayers. My wife and I have five relatives who tested positive for the Coronavirus in Michi","New Mexico"
367,"Texas","28,995,881","261,232","7,365",43,57.5578571428572,0,1243777947493969920,"en","@greg_price11 Heres a different full quote. Can you really accuse the media of slandering him on this stuff? Might you be a little media bad myopic here, Greg?","Texas, USA"
105,"Tennessee","6,829,174","41,235","909",42,10.565,1,1234494284830838784,"en","Just-Style - Turkey textile makers see orders spike on coronavirus fallout","Nashville, TN  USA"
626,"Florida","21,477,737","53,625","12,133",9,36.4628571428572,0,1234500635023659008,"en","BREAKING: Governor Ron DeSantis is not releasing the number of people tested for Coronavirus in Florida and what areas may be","Florida, USA"
367,"Texas","28,995,881","261,232","7,365",43,57.2336363636364,0,1243869702675402752,"en","I swear we are fighting two pandemics Covid 19 and Stupidity","Kuwait, Texas"
859,"Pennsylvania","12,801,989","44,743","1,312",38,55.405,0,1243864040247627776,"en","What distinguished the Third Reich from all previous dictatorships was its use of all the means of communication to susta","Pennsylvania, USA"
626,"Florida","21,477,737","53,625","12,133",9,-6.35499999999999,0,1234282833415413760,"en","Pollak: Coronavirus Panic Partly Driven by Anti-Trump Hysteria via @BreitbartNews","Florida"
22,"Idaho","1,787,065","82,643","926",12,80.6868421052632,0,1235668120636801024,"en","this is the BEST set of info Ive found on corona virus and its worth watching the full 10mins","Idaho, USA"
312,"Ohio","11,689,100","40,861","3,965",35,78.245,0,1237954777515950080,"en","The ban does not actually apply to all of Europe.","Ohio, USA"
62,"Oregon","4,217,737","95,988","2,391",37,49.9140909090909,0,1237955276906450944,"en","With no legislative text yet to read, I hope Speaker Pelosi doesnt abuse this moment for business as usual. Any proposal to","Oregon, USA"
1736,"Michigan","9,986,857","56,539","40,175",22,79.5575,0,1235667401938595840,"en","Kinda explains why HHS and CDC were instructed to stop posting the #s of people tested.","Michigan, USA"
398,"Colorado","5,758,736","103,642","452",6,32.505,0,1237955406435168256,"en","Me at my Sac State online graduation ceremony because of the #CoronaVirus","Colorado, USA"
367,"Texas","28,995,881","261,232","7,365",43,48.5485714285714,0,1242419937244778496,"en","Long Island has more coronavirus cases than any state in the US. We aren't Republicans or Democrats. We are Long Islander","Texas, USA"
169,"Virginia","8,535,519","39,490","3,285",46,62.625,0,1235662233817890816,"en","Had to check on you. They say that lil coronavirus in the city now. Crazy how many people getting sick. Reminds me how sic","Virginia, USA"
79,"North Carolina","10,488,084","48,618","5,201",33,82.39,0,1237961567880306688,"en","When the Corona Virus pulls up on me","North Carolina, USA"
814,"California","39,512,223","155,779","7,916",5,76.555,0,1242156467416748032,"en","This is appalling! It makes me sad that so many young people have NOT been raised up right. It's sickening!","California"
814,"California","39,512,223","155,779","7,916",5,23.85,3,1242150326922174464,"en","We are updating our Coronavirus resources and adding new information almost every day for families and #childcare providers. Please keep checking our website here:","California, USA"
510,"Washington","7,614,893","66,456","4,842",47,2.10500000000002,0,1237973274606387200,"en","Exaggerating how I survived the coronavirus apocalypse to my grandkids","Washington Ave - Memorial, Houston"
3191,"New York","19,453,561","47,126","7,429",32,56.7,0,1242313279877328896,"en","Coronavirus got women seeing niggas aint shit thats why","New York, USA"
510,"Washington","7,614,893","66,456","4,842",47,38.485,0,1242166546476105728,"en","Lt. Gen. Todd Semonite, Chief of the @USACEHQ, provides a 'simple' solution to the complicated problem of building temporary me","Washington, the state"
626,"Florida","21,477,737","53,625","12,133",9,-9.09999999999999,0,1234271744455827456,"en","American wedding dress orders among casualties of coronavirus outbreak","South Florida"
1736,"Michigan","9,986,857","56,539","40,175",22,32.56,0,1242177913241378816,"en","Thanks so much @SenatorCollins ! #COVID","Detroit, MI area"
173,"Arizona","7,278,717","113,594","396",3,69.4639130434783,0,1242173093830733824,"en","My professor is 74 and he isnt confident using Zoom so hes prerecorded the rest of our classes. Today, I watched the f","Arizona"
499,"Georgia","10,617,423","57,513","1,912",10,48.5485714285714,0,1234272103840522240,"en","A bunch of paramedics have just arrived at the nursing facility in Kirkland that's linked to two coronavirus cases and man","Georgia"
312,"Ohio","11,689,100","40,861","3,965",35,27.2552631578948,0,1242402702442840064,"en","Nancy Pelosi is prioritizing the Green New Deal over rescue aid for American families and small businesses. Pelosi ta","Ohio, USA"
898,"Massachusetts","6,892,503","7,800","2,754",21,52.5771428571429,0,1242402484649410560,"en","It's worth stepping back and considering that the president tried to rationalize the deaths of thousands of people in the intere","Massachusetts, Beverly"
626,"Florida","21,477,737","53,625","12,133",9,85.1394736842105,0,1234271856758267904,"en","To keep track of COVID19 cases and states affected go to and type in ""Confirmed COVID19 Cases IN U.S.""","Florida, USA"
0,"South Dakota","884,659","75,811","1,305",41,57.605,0,1242402300192264192,"en","Italy went into lockdown as a country 2 weeks ago. Still, nearly 800 Italians died yesterday, and new cases are rising qui","South Dakota, USA"
125,"Mississippi","2,976,149","46,923","1,508",24,75.765,0,1234271520135892992,"en","So Bloomberg will air a three-minute ad on CBS and NBC on Sun evening in which he present","west of the Mississippi"
814,"California","39,512,223","155,779","7,916",5,62.8763157894737,0,1241458053167198208,"en","The death toll from the global coronavirus pandemic has surpassed 11,000 people worldwide and sickened more than 286,000. htt","Southern California"
169,"Virginia","8,535,519","39,490","3,285",46,-134.61,0,1242982002904698880,"en","But...but...muh coronavirus #panicdemic!","Virginia"
814,"California","39,512,223","155,779","7,916",5,34.1609090909091,0,1237126041669218304,"en","Bernie is too busy running for President to worry about #WuhanVirus","California, USA"
3191,"New York","19,453,561","47,126","7,429",32,-6.91499999999996,1,1236944358898667520,"en","Th #PBoC has injected $4.7M into blockchain trade platform.Blockchain solutions proliferate in China,including #beijing blockchain-based electronic invoicing system and 20 #blockchainApplications that were launched to assist in containing the coronavirus.","New York"
510,"Washington","7,614,893","66,456","4,842",47,82.2966666666667,0,1237125232277827584,"en","My fever is now above 100. The ERs and urgent care sites have no tests. The closest ER asked me to hold on when I called ahe","Washington, DC, USA"
367,"Texas","28,995,881","261,232","7,365",43,2.36648648648651,0,1242992191057911808,"en","@realDonaldTrump youre a POS. #DefenseProductionActNow You are creating a bidding war that is causing a LOSS OF LIFE. I PRAY YOU CATCH THE CORONAVIRUS. WHATEVER IT TAKES TO MAKE YOU GET IT! #TrumpMadness #TrumpVirus #TrumpMeltdown #TrumpLiesAmericansDie #TrumpVirusCoverup","SH!THOLE State of Texas"
367,"Texas","28,995,881","261,232","7,365",43,33.465,0,1242992761827217408,"en","Ilhan Omar says coronavirus outbreak calls for 'radical' takeover of private hospitals @IlhanMN you need to leave!!! ht","San Antonio,Republic of Texas "
167,"Wisconsin","5,822,434","54,158","11,339",49,75.1211764705883,1,1242981797849223168,"en","@gilsf2000 @PamKeithFL I'm 64. I don't plan on going for a while. I'll just stay home until...whenever.","Wisconsin, USA"
3725,"New Jersey","8,882,190","7,354","1,368",30,74.805,0,1.243199427181e+18,"en","i mean i wouldnt expectvthem to put on a fresh face everyday","New Jersey, USA"
367,"Texas","28,995,881","261,232","7,365",43,7.09071428571431,0,1237377960442814464,"en","DEMORATs are not even trying to hide their plan to reinstate all of the criminals of the Obama yearsSusan Rice( liar, co conspirator of Benghazi) Kerry traitor for his entire career! Bloomberg globalist anti Trumper&amp; China lover, colluder in Coronovirus debacleWAKE UP","Texas"
814,"California","39,512,223","155,779","7,916",5,47.565,0,1240026025729216512,"en","anyone been tracking state WARN reports to see if coronavirus has impacted the number of mass layoff announcements?","California, USA"
436,"Indiana","6,732,219","35,826","593",14,53.971052631579,0,1236361755942703104,"en","Buried in the article: Out of 3000 passengers, only 46 were tested. *Of them*, 21 were positive for coronavirus.","Indianapolis, Indiana"
21,"New Mexico","2,096,829","121,298","292",31,68.095,0,1245075082218782720,"en","5/ Health care professionals are desperate for these face masks. They filter out at least 95% of airborne particles, an","New Mexico"
3725,"New Jersey","8,882,190","7,354","1,368",30,65.2959090909091,0,1240026633618235392,"en","If you could pick one past or present Philadelphia Flyer to open mouth kiss you during a global pandemic, who would yo","Maple Shade, New Jersey"
626,"Florida","21,477,737","53,625","12,133",9,-132.58,0,1245066270590013440,"en","Woodstock-Covid-19","Florida, USA"
626,"Florida","21,477,737","53,625","12,133",9,12.825,0,1236361358553296896,"en","@DianaAdrienne @seanhannity @realDonaldTrump How is HIS personal helicopter taxpayer money? I think you mean while the coronavirus is being over-hyped by the media to tank the economy to help democrats.","Florida"
1736,"Michigan","9,986,857","56,539","40,175",22,82.8296153846154,0,1237201175344267264,"en","Hi friends! I realize I posted this on FB but not Twitter &amp; wanted to reach out! A group of author friends &amp; I are starting","Michigan, USA"
169,"Virginia","8,535,519","39,490","3,285",46,55.405,0,1237166740267831296,"en","PEOPLE LISTEN: On February 27th, Italy had 600 people infected with coronavirus. Today, it has 10,000 cases and the en","Virginia, USA"
510,"Washington","7,614,893","66,456","4,842",47,80.6868421052632,0,1237411497585893376,"en","This tweet was sent via Twitter for iPhone. I compute a 6% chance it was written by Trump himself.","Washington, DC"
150,"Alabama","4,903,185","50,645","1,775",1,28.765,0,1237178344875139072,"en","Vice President @Mike_Pence and the Coronavirus Task Force have been meeting with industry leaders and lawmakers to coordina","Alabama, USA"
814,"California","39,512,223","155,779","7,916",5,84.9,0,1237172108649574400,"en","Not Mitch McConnell? Not Lindsey Graham? Bad luck there.","California, USA"
1736,"Michigan","9,986,857","56,539","40,175",22,56.6057142857143,0,1237206555818438656,"en","Just 8 days ago, Italy had the same number of coronavirus cases as Spain, France and Germany each have today. ***Predic","Michigan, USA"
169,"Virginia","8,535,519","39,490","3,285",46,36.1893548387097,3,1237411871822688256,"en","FAKE EXIT POLL - Public Health Bonus Question Unexposed Trumpers insisting coronavirus is a hoax or a mild case of the flu - 72% Exposed Trumpers scrambling to get a coronavirus test - 100%","Virginia, USA"
626,"Florida","21,477,737","53,625","12,133",9,36.1605263157895,0,1237206278688178176,"en","Bernie folks are gonna keep screaming for Warren's endorsement while everyone else is looking for solutions to enormous c","Florida, USA"
173,"Arizona","7,278,717","113,594","396",3,62.1073913043478,0,1237200910192951296,"en","Raheem broke (and was a subject of) a major story here His reporting was faster and more accurate than much of the offic","Arizona, USA"
898,"Massachusetts","6,892,503","7,800","2,754",21,-48.655,0,1243876258498383872,"en","Coronavirus Proposals Leave the Disability Community Behind @amprog #CripTheVote #WhatWeNeed","Massachusetts, USA"
1736,"Michigan","9,986,857","56,539","40,175",22,28.765,0,1243228074818273280,"en","the Department of Veterans Affairs, workers are scrambling to order medical supplies on Amazon after its leaders, lacki","Michigan, USA"
814,"California","39,512,223","155,779","7,916",5,75.1211764705883,0,1237154555072135168,"en","As reported by @ddiamond , that same FDA official was blocked from entering the CDC at one point:","California, USA"
111,"South Carolina","5,148,714","30,061","1,960",40,47.8325,0,1243009861937479680,"en","Why is Kelley with Peter in Chicago right now?!?? Why arent they social distancing?!?! WHY?!!? #TheBachelor","South Carolina, USA"
1736,"Michigan","9,986,857","56,539","40,175",22,49.5184210526316,0,1243222143627821056,"en","The Trump campaign just issued a cease-and-desist order in an attempt to stop this ad about @realDonaldTrumps total FAI","Northern Michigan  "
898,"Massachusetts","6,892,503","7,800","2,754",21,65.2959090909091,0,1243234370179211264,"en","Washington, D.C. has more coronavirus cases than 19 states and pays more federal income taxes than 22 states. But it stands to","Petersham, Massachusetts"
510,"Washington","7,614,893","66,456","4,842",47,47.3,0,1234516405522960384,"en","Fears of US coronavirus outbreak rise after second death","Washington, DC"
822,"Illinois","12,671,821","55,519","2,395",13,73.2,0,1234523104166195200,"en","Those who fall for stunts like this are either are deluded by irrational Trump hatred, or are a weak victim of the daily barr","Illinois, USA"
0,"Hawaii","1,415,872","6,423","4,509",11,27.2552631578948,0,1242341738837970944,"en","No voter ID to get a ballot, and anonymous ballot harvesting...why is that hidden in Speaker Pelosis coronavirus bi","Hawaii"
98,"Kentucky","4,467,673","39,486","921",17,14.665,0,1242335103516319744,"en","A doctor visited German Chancellor Angela Merkel to administer a vaccine shot for pneumococcal infection. After the docto","Lexington Kentucky"
11,"Utah","3,205,958","82,170","2,727",44,43.963076923077,0,1235709420358656000,"en","Katy Perry &amp; Orlando Bloom's Wedding Plans Stalled Due to Coronavirus via @enews","Orem, Utah"
105,"Tennessee","6,829,174","41,235","909",42,56.6057142857143,0,1242425503170146304,"en","Get this. Pelosi rejected the Covid-19 relief bill in favor of one that includes: -No voter ID to vote -Anonymous bal","Tennessee, USA"
150,"Alabama","4,903,185","50,645","1,775",1,44.52,0,1242430678668652544,"en","This is a tremendous opportunity to restructure things to fit our vision, said Dem Jim Clyburn on passing legislation to giv","Alabama"
111,"South Carolina","5,148,714","30,061","1,960",40,73.845,0,1238087724193779712,"en","2020 will be my year Coronavirus:","South Carolina, USA"
822,"Illinois","12,671,821","55,519","2,395",13,58.4236842105263,0,1234321936068620288,"en","NAH NAH NAH, NOPE Spinning lies again @POTUS did NOT call the #CoronaVirus a hoax rather this Watch_Listen TRUTH","Illinois, USA"
626,"Florida","21,477,737","53,625","12,133",9,67.755,0,1234533186006372352,"en","This is how you can reduce your risk of new #coronavirus #COVID19","Florida, USA"
898,"Massachusetts","6,892,503","7,800","2,754",21,62.1073913043478,0,1234316313411104768,"en","The number of new #COVID19 cases is now HIGHER outside of China than insider China. Thats not good. And also notice the ne","Manchester, MA USA"
167,"Wisconsin","5,822,434","54,158","11,339",49,27.485,0,1234533367217115136,"en","Italy coronavirus death toll jumps to 52, according to official","Wisconsin-USA"
312,"Ohio","11,689,100","40,861","3,965",35,47.565,0,1234533556422086656,"en","Outrageous. This #coronavirus is a PUBLIC HEALTH threat. All #COVID19 testing should be FREE, as should medical treatmen","Findlay, Ohio"
113,"Nevada","3,080,156","109,781","791",28,61.665,0,1234326906884878336,"en","announces the states first positive case of #coronavirus. The person is in their 40s and had traveled to","Las Vegas, Nevada"
169,"Virginia","8,535,519","39,490","3,285",46,46.9450000000001,0,1234321447050469376,"en","President Trump is having a meeting with the Vice President and the coronavirus task force tomorrow at 3pm, Vice Preside","Virginia"
169,"Virginia","8,535,519","39,490","3,285",46,27.5840909090909,94,1243898621390721024,"en","Inspiration for those whose graduation ceremonies are not happening because of #COVID19. My maternal grandfather Charles Butler, Sr. was drafted into WWII 3 months before he was to receive his degree from @HowardU. Hed be very proud of you. I am too. #Next400Years #KeepGoing","Virginia"
3191,"New York","19,453,561","47,126","7,429",32,50.665,0,1243887674919968768,"en","100% Of Coronavirus Patients Cured, By Hank Berrien","New York, USA"
814,"California","39,512,223","155,779","7,916",5,9.10500000000002,1,1243216188135460864,"en","@DeborahDitkows1 @ChuckGrassley @SpeakerPelosi The same people who called Trump xenophobic for stopping flights from China are now saying he did not do enough. Please enlighten us what Obama would have done different? Now do H1N1. Ill wait...:and wait and wait. #WalkAwayFromDemocrats #TrumpLandslideVictory2020","California, USA"
510,"Washington","7,614,893","66,456","4,842",47,40.4914285714286,0,1243887829991788544,"en","Whether its military aid or ventilators, a foreign ally or an American governor, Ive said it before, and Ill say it","Washington, DC"
319,"Maryland","6,045,680","9,707","2,699",20,51.175,0,1243892900834021376,"en","During the #COVID19 fight, our priorities will always be our Soldiers' safety &amp; our country's protection. We are committed to","Maryland, USA"
436,"Indiana","6,732,219","35,826","593",14,62.625,0,1243211104223821824,"en","HOW is it racist? The virus originated in China and now the whole world has come to a standstill because China tried to co","Indiana, USA"
814,"California","39,512,223","155,779","7,916",5,27.2127272727273,0,1243003368592691200,"en","@RachelBitecofer Fine, let the Republicans in Mississippi go out and share milkshakes with each other. The people with any intelligence will stay at home while the Coronavirus does its thing to Trumps followers.","Ireland & California"
319,"Maryland","6,045,680","9,707","2,699",20,119.19,0,1243806671027175424,"en","Y'all hear sumn?","Maryland, USA"
367,"Texas","28,995,881","261,232","7,365",43,40.6131578947368,0,1240048259646869504,"en","The World Health Organization has declared that dogs cannot transmit Coronavirus, and there is no reason to quarantine d","Texas, USA"
62,"Oregon","4,217,737","95,988","2,391",37,69.4639130434783,0,1237218501611237376,"en","Trump took no questions at his press conference today, because hes a coward whos to blame for the stock market crashing and h","Oregon, USA"
510,"Washington","7,614,893","66,456","4,842",47,49.5427272727273,1,1237149219900678144,"en","As someone who somewhat tangentially helps make d&amp;d, this is amazing.","Washington, USA"
814,"California","39,512,223","155,779","7,916",5,54.725,0,1240042160587563008,"en","My most favoritest show.","California"
626,"Florida","21,477,737","53,625","12,133",9,42.715,0,1237365540726935552,"en","Hundreds of flights from quarantined Italy, due to the rapid outbreak of the coronavirus which began in Wuhan, China, ar","South Florida  "
814,"California","39,512,223","155,779","7,916",5,84.5231818181818,0,1240042324538736640,"en","The mayor of New York weighs in after four Nets players test positive for COVID-19: Tests should not be for the wealth","California. "
11,"Utah","3,205,958","82,170","2,727",44,49.5184210526316,0,1237149861067100160,"en","Stop blaming the President for the markets. This was surely going to happen with the Coronavirus outbreaks. Blame Chi","Utah"
107,"Oklahoma","3,956,971","68,595","1,304",36,51.175,0,1237143872024776704,"en","How many people were NOT exposed to coronavirus before meeting with Trump over the past 7-10 days? The CPAC conferenc","Miami, Oklahoma"
367,"Texas","28,995,881","261,232","7,365",43,69.4639130434783,0,1237223550798487552,"en","Oh my god, the doctors and nurses at Bernie's Coronavirus town hall are PISSED at the media question they just got. They g","Texas, USA"
963,"Louisiana","4,648,794","43,204","9,174",18,72.72,0,1245111103190900736,"en","the end of the day, roughly 280 million masks from warehouses around the U.S. had been purchased by foreign buyers a","Louisiana"
367,"Texas","28,995,881","261,232","7,365",43,20.38,0,1236437715144638464,"en","BREAKING: ""The American Conservative Union has learned that one of our CPAC attendees has unfortunately tested positive","Texas, USA"
626,"Florida","21,477,737","53,625","12,133",9,44.52,0,1245116702335082496,"en","Remember the Young Woman Who Died While Waiting for a #Coronavirus Test in New Orleans? Her test for Coronavirus was n","Florida"
626,"Florida","21,477,737","53,625","12,133",9,64.6628571428572,0,1237286559461900288,"en","Asked Pelosi if she thinks Trump should be tested after his interactions with Doug Collins and Matt Gaetz. Pelosi: Tested for","Ft. Walton Beach, Florida"
173,"Arizona","7,278,717","113,594","396",3,53.971052631579,0,1245114287095336960,"en","For physical safety, its probably best that voters use [hand marked] paper ballots, not electronic ones [from BMDs]. Comp","San Tan Valley Arizona"
626,"Florida","21,477,737","53,625","12,133",9,40.2858823529412,2,1243152828580978688,"en","Remember, love wins. Bindi Irwin Got Married At Steve Irwins Empty Zoo Just Hours Before Coronavirus Lockdown","St Petersburg FL and Montreal"
822,"Illinois","12,671,821","55,519","2,395",13,66.365,0,1243146394619215872,"en","Why is the name Paula Abdul behind her? Is she trying to use Paula Abdul on her application???","Illinois, USA"
898,"Massachusetts","6,892,503","7,800","2,754",21,63.02,0,1242285568089882624,"en","Dr. Fauci says Americans will likely need to stay home for at least several more weeks: I cannot see that all of a sudden, next","Massachusetts"
626,"Florida","21,477,737","53,625","12,133",9,147.39,0,1238134075233308672,"en","Yeah Fuck 2020","Florida, USA"
79,"North Carolina","10,488,084","48,618","5,201",33,55.405,0,1242223328850522112,"en","BREAKING: A man DIED &amp; his wife is in ICU after they ingested #chloroquine, one of the anti-malarials that @realDonaldT","North Carolina, USA"
626,"Florida","21,477,737","53,625","12,133",9,81.855,0,1242224482363805696,"en","For the love of God...publish those DECLAS docs and arrest them ALL!","Florida, United States"
